date,open,high,low,close,volume,dividends,stock_splits,symbol
2004-10-01,80.0,81.97000122070312,73.30999755859375,77.56999969482422,79285100.0,0.0,0.0,MMM
2004-11-01,77.5,82.9000015258789,75.05999755859375,79.58999633789062,68914100.0,0.0,0.0,MMM
2004-11-17,,,,,,0.36,0.0,MMM
2004-12-01,79.5,83.02999877929688,78.12999725341797,82.06999969482422,70244600.0,0.0,0.0,MMM
2005-01-01,82.16999816894531,85.5,80.7300033569336,84.36000061035156,73968800.0,0.0,0.0,MMM
2005-02-01,84.3499984741211,86.9800033569336,82.94999694824219,83.94000244140625,48467900.0,0.0,0.0,MMM
2005-02-23,,,,,,0.42,0.0,MMM
2005-03-01,83.94999694824219,87.44999694824219,83.5199966430664,85.69000244140625,55305300.0,0.0,0.0,MMM
2005-04-01,86.0,86.20999908447266,74.94999694824219,76.47000122070312,73551700.0,0.0,0.0,MMM
2005-05-01,76.47000122070312,79.2300033569336,75.08999633789062,76.6500015258789,55751100.0,0.0,0.0,MMM
2005-05-18,,,,,,0.42,0.0,MMM
2005-06-01,76.77999877929688,78.55000305175781,72.25,72.30000305175781,72349500.0,0.0,0.0,MMM
2005-07-01,72.30999755859375,76.73999786376953,71.02999877929688,75.0,73146300.0,0.0,0.0,MMM
2005-08-01,75.0999984741211,75.48999786376953,70.41000366210938,71.1500015258789,69923400.0,0.0,0.0,MMM
2005-08-17,,,,,,0.42,0.0,MMM
2005-09-01,71.4000015258789,74.58000183105469,70.61000061035156,73.36000061035156,59917000.0,0.0,0.0,MMM
2005-10-01,73.26000213623047,76.4800033569336,69.70999908447266,75.9800033569336,67228900.0,0.0,0.0,MMM
2005-11-01,75.5,79.37999725341797,74.4000015258789,78.4800033569336,59215100.0,0.0,0.0,MMM
2005-11-22,,,,,,0.42,0.0,MMM
2005-12-01,78.7699966430664,79.83999633789062,73.47000122070312,77.5,51305400.0,0.0,0.0,MMM
2006-01-01,77.76000213623047,79.83000183105469,71.95999908447266,72.75,62966600.0,0.0,0.0,MMM
2006-02-01,72.30000305175781,74.66000366210938,70.30000305175781,73.58999633789062,56144800.0,0.0,0.0,MMM
2006-02-22,,,,,,0.46,0.0,MMM
2006-03-01,74.19000244140625,78.73999786376953,71.54000091552734,75.69000244140625,69525500.0,0.0,0.0,MMM
2006-04-01,75.97000122070312,85.9000015258789,75.76000213623047,85.43000030517578,74722900.0,0.0,0.0,MMM
2006-05-01,85.51000213623047,88.3499984741211,82.58999633789062,83.66000366210938,66865200.0,0.0,0.0,MMM
2006-05-17,,,,,,0.46,0.0,MMM
2006-06-01,83.66000366210938,85.2300033569336,78.61000061035156,80.7699966430664,59995700.0,0.0,0.0,MMM
2006-07-01,81.1500015258789,81.5999984741211,67.05000305175781,70.4000015258789,127175600.0,0.0,0.0,MMM
2006-08-01,70.0,72.0,68.18000030517578,71.69999694824219,77912000.0,0.0,0.0,MMM
2006-08-23,,,,,,0.46,0.0,MMM
2006-09-01,71.73999786376953,75.37000274658203,70.58999633789062,74.41999816894531,63929200.0,0.0,0.0,MMM
2006-10-01,74.69999694824219,80.87999725341797,73.0,78.83999633789062,61557000.0,0.0,0.0,MMM
2006-11-01,78.83000183105469,81.94999694824219,78.12000274658203,81.45999908447266,49316900.0,0.0,0.0,MMM
2006-11-21,,,,,,0.46,0.0,MMM
2006-12-01,81.55000305175781,81.55000305175781,77.3499984741211,77.93000030517578,59004100.0,0.0,0.0,MMM
2007-01-01,77.52999877929688,79.87999725341797,73.08999633789062,74.30000305175781,69810800.0,0.0,0.0,MMM
2007-02-01,74.75,77.43000030517578,73.5199966430664,74.08000183105469,82014000.0,0.0,0.0,MMM
2007-02-21,,,,,,0.48,0.0,MMM
2007-03-01,74.0,78.16000366210938,72.9000015258789,76.43000030517578,83454100.0,0.0,0.0,MMM
2007-04-01,76.44000244140625,83.25,75.91000366210938,82.7699966430664,76926300.0,0.0,0.0,MMM
2007-05-01,82.7699966430664,89.02999877929688,82.16000366210938,87.95999908447266,87362900.0,0.0,0.0,MMM
2007-05-16,,,,,,0.48,0.0,MMM
2007-06-01,87.94999694824219,88.48999786376953,84.4000015258789,86.79000091552734,67679800.0,0.0,0.0,MMM
2007-07-01,87.29000091552734,92.31999969482422,87.06999969482422,88.91999816894531,78773800.0,0.0,0.0,MMM
2007-08-01,88.94000244140625,91.51000213623048,83.20999908447266,90.98999786376952,95588700.0,0.0,0.0,MMM
2007-08-22,,,,,,0.48,0.0,MMM
2007-09-01,90.95999908447266,93.9800033569336,87.20999908447266,93.58000183105467,65166600.0,0.0,0.0,MMM
2007-10-01,93.83999633789062,97.0,84.08000183105469,86.36000061035156,98091500.0,0.0,0.0,MMM
2007-11-01,86.06999969482422,86.27999877929688,78.9800033569336,83.26000213623047,99222200.0,0.0,0.0,MMM
2007-11-20,,,,,,0.48,0.0,MMM
2007-12-01,83.43000030517578,88.69999694824219,81.5999984741211,84.31999969482422,70075800.0,0.0,0.0,MMM
2008-01-01,84.23999786376953,84.76000213623047,72.05000305175781,79.6500015258789,110132700.0,0.0,0.0,MMM
2008-02-01,79.79000091552734,81.6500015258789,77.81999969482422,78.4000015258789,67783000.0,0.0,0.0,MMM
2008-02-20,,,,,,0.5,0.0,MMM
2008-03-01,78.16000366210938,81.68000030517578,75.23999786376953,79.1500015258789,84367000.0,0.0,0.0,MMM
2008-04-01,79.61000061035156,83.22000122070312,76.45999908447266,76.9000015258789,87562900.0,0.0,0.0,MMM
2008-05-01,76.94000244140625,79.88999938964844,75.5,77.55999755859375,76437900.0,0.0,0.0,MMM
2008-05-21,,,,,,0.5,0.0,MMM
2008-06-01,77.41000366210938,77.61000061035156,68.61000061035156,69.58999633789062,98023400.0,0.0,0.0,MMM
2008-07-01,68.66000366210938,72.7699966430664,67.26000213623047,70.38999938964844,111622500.0,0.0,0.0,MMM
2008-08-01,70.52999877929688,74.68000030517578,69.3499984741211,71.5999984741211,78918100.0,0.0,0.0,MMM
2008-08-20,,,,,,0.5,0.0,MMM
2008-09-01,72.37999725341797,74.70999908447266,65.51000213623047,68.30999755859375,139001400.0,0.0,0.0,MMM
2008-10-01,67.66999816894531,68.30999755859375,50.0099983215332,64.30000305175781,226637300.0,0.0,0.0,MMM
2008-11-01,63.560001373291016,67.47000122070312,56.25,66.93000030517578,149733100.0,0.0,0.0,MMM
2008-11-19,,,,,,0.5,0.0,MMM
2008-12-01,64.94999694824219,66.25,53.59000015258789,57.540000915527344,145711300.0,0.0,0.0,MMM
2009-01-01,57.54999923706055,59.810001373291016,52.310001373291016,53.790000915527344,103623600.0,0.0,0.0,MMM
2009-02-01,52.790000915527344,54.65999984741211,45.16999816894531,45.459999084472656,130140500.0,0.0,0.0,MMM
2009-02-18,,,,,,0.51,0.0,MMM
2009-03-01,44.619998931884766,51.130001068115234,40.869998931884766,49.720001220703125,157046900.0,0.0,0.0,MMM
2009-04-01,48.95000076293945,58.97999954223633,48.720001220703125,57.59999847412109,116948000.0,0.0,0.0,MMM
2009-05-01,57.560001373291016,60.22999954223633,55.22999954223633,57.09999847412109,89372800.0,0.0,0.0,MMM
2009-05-20,,,,,,0.51,0.0,MMM
2009-06-01,57.900001525878906,61.459999084472656,56.61000061035156,60.09999847412109,96293200.0,0.0,0.0,MMM
2009-07-01,60.310001373291016,71.38999938964844,57.810001373291016,70.5199966430664,108891900.0,0.0,0.0,MMM
2009-08-01,71.80000305175781,73.5,69.26000213623047,72.0999984741211,87303100.0,0.0,0.0,MMM
2009-08-19,,,,,,0.51,0.0,MMM
2009-09-01,71.80999755859375,76.0,69.88999938964844,73.80000305175781,72538600.0,0.0,0.0,MMM
2009-10-01,73.55999755859375,79.25,71.62000274658203,73.56999969482422,82528000.0,0.0,0.0,MMM
2009-11-01,73.86000061035156,79.0,73.3499984741211,77.44000244140625,59750400.0,0.0,0.0,MMM
2009-11-18,,,,,,0.51,0.0,MMM
2009-12-01,77.8499984741211,84.31999969482422,76.0,82.66999816894531,80368700.0,0.0,0.0,MMM
2010-01-01,83.08999633789062,85.16999816894531,79.11000061035156,80.48999786376953,75208100.0,0.0,0.0,MMM
2010-02-01,80.83999633789062,81.76000213623047,77.25,80.1500015258789,75020400.0,0.0,0.0,MMM
2010-02-17,,,,,,0.525,0.0,MMM
2010-03-01,80.56999969482422,84.5,80.3499984741211,83.56999969482422,91066100.0,0.0,0.0,MMM
2010-04-01,83.87000274658203,90.25,82.69000244140625,88.66999816894531,96407000.0,0.0,0.0,MMM
2010-05-01,89.19000244140625,90.5199966430664,68.95999908447266,79.30999755859375,109573600.0,0.0,0.0,MMM
2010-05-19,,,,,,0.525,0.0,MMM
2010-06-01,78.72000122070312,83.0,72.72000122070312,78.98999786376953,114407500.0,0.0,0.0,MMM
2010-07-01,79.05999755859375,87.4800033569336,77.04000091552734,85.54000091552734,89556700.0,0.0,0.0,MMM
2010-08-01,86.80000305175781,88.37999725341797,78.4000015258789,78.55000305175781,74721100.0,0.0,0.0,MMM
2010-08-18,,,,,,0.525,0.0,MMM
2010-09-01,79.51000213623047,88.0,79.29000091552734,86.70999908447266,64059700.0,0.0,0.0,MMM
2010-10-01,87.37999725341797,91.48999786376952,83.80000305175781,84.22000122070312,82038100.0,0.0,0.0,MMM
2010-11-01,84.56999969482422,87.87000274658203,83.0,83.9800033569336,85344700.0,0.0,0.0,MMM
2010-11-17,,,,,,0.525,0.0,MMM
2010-12-01,85.41999816894531,87.81999969482422,83.2300033569336,86.30000305175781,77138400.0,0.0,0.0,MMM
2011-01-01,86.75,90.5,85.62999725341797,87.91999816894531,70774300.0,0.0,0.0,MMM
2011-02-01,88.0199966430664,93.6500015258789,87.44000244140625,92.2300033569336,66069700.0,0.0,0.0,MMM
2011-02-16,,,,,,0.55,0.0,MMM
2011-03-01,92.19000244140624,94.16000366210938,86.91000366210938,93.5,80777700.0,0.0,0.0,MMM
2011-04-01,93.52999877929688,97.5,90.58000183105467,97.20999908447266,64783900.0,0.0,0.0,MMM
2011-05-01,97.58000183105467,97.9499969482422,91.37999725341795,94.37999725341795,66189800.0,0.0,0.0,MMM
2011-05-18,,,,,,0.55,0.0,MMM
2011-06-01,94.33000183105467,95.05999755859376,90.19000244140624,94.8499984741211,67513900.0,0.0,0.0,MMM
2011-07-01,94.83000183105467,98.19000244140624,86.5999984741211,87.13999938964844,86582100.0,0.0,0.0,MMM
2011-08-01,87.9800033569336,88.16999816894531,76.5,82.9800033569336,150664200.0,0.0,0.0,MMM
2011-08-17,,,,,,0.55,0.0,MMM
2011-09-01,83.0199966430664,83.94999694824219,71.70999908447266,71.79000091552734,116304100.0,0.0,0.0,MMM
2011-10-01,71.12999725341797,82.4000015258789,68.62999725341797,79.0199966430664,113482500.0,0.0,0.0,MMM
2011-11-01,77.88999938964844,83.0999984741211,75.48999786376953,81.04000091552734,94894200.0,0.0,0.0,MMM
2011-11-22,,,,,,0.55,0.0,MMM
2011-12-01,81.25,82.80000305175781,77.51000213623047,81.7300033569336,79927400.0,0.0,0.0,MMM
2012-01-01,83.76000213623047,87.98999786376953,82.69999694824219,86.70999908447266,70287500.0,0.0,0.0,MMM
2012-02-01,87.5199966430664,88.45999908447266,86.69000244140625,87.5999984741211,56589900.0,0.0,0.0,MMM
2012-02-15,,,,,,0.59,0.0,MMM
2012-03-01,87.72000122070312,90.0,84.83000183105469,89.20999908447266,60428600.0,0.0,0.0,MMM
2012-04-01,88.79000091552734,89.75,84.44000244140625,89.36000061035156,54391500.0,0.0,0.0,MMM
2012-05-01,89.12999725341797,89.94999694824219,82.94999694824219,84.41000366210938,59884200.0,0.0,0.0,MMM
2012-05-16,,,,,,0.59,0.0,MMM
2012-06-01,83.05000305175781,89.5999984741211,81.98999786376953,89.5999984741211,65465700.0,0.0,0.0,MMM
2012-07-01,89.29000091552734,92.08000183105467,85.33999633789062,91.2300033569336,65037800.0,0.0,0.0,MMM
2012-08-01,91.6500015258789,94.3000030517578,89.2300033569336,92.5999984741211,48767200.0,0.0,0.0,MMM
2012-08-22,,,,,,0.59,0.0,MMM
2012-09-01,92.02999877929688,94.0999984741211,90.45999908447266,92.41999816894533,65053500.0,0.0,0.0,MMM
2012-10-01,92.9000015258789,95.45999908447266,87.41000366210938,87.5999984741211,68655700.0,0.0,0.0,MMM
2012-11-01,87.94000244140625,91.97000122070312,86.73999786376953,90.9499969482422,58270800.0,0.0,0.0,MMM
2012-11-20,,,,,,0.59,0.0,MMM
2012-12-01,91.41000366210938,94.13999938964844,89.5999984741211,92.8499984741211,54850200.0,0.0,0.0,MMM
2013-01-01,94.19000244140624,101.9499969482422,93.95999908447266,100.5500030517578,62614800.0,0.0,0.0,MMM
2013-02-01,101.44000244140624,104.55999755859376,100.58000183105467,104.0,47905000.0,0.0,0.0,MMM
2013-02-13,,,,,,0.635,0.0,MMM
2013-03-01,103.38999938964844,106.87999725341795,102.58999633789062,106.30999755859376,50128700.0,0.0,0.0,MMM
2013-04-01,106.0,108.72000122070312,102.88999938964844,104.70999908447266,67230500.0,0.0,0.0,MMM
2013-05-01,104.77999877929688,112.37999725341795,104.41999816894533,110.2699966430664,62323200.0,0.0,0.0,MMM
2013-05-22,,,,,,0.635,0.0,MMM
2013-06-01,110.6999969482422,113.25,107.1500015258789,109.3499984741211,53296100.0,0.0,0.0,MMM
2013-07-01,108.37000274658205,118.5999984741211,108.20999908447266,117.43000030517578,52519700.0,0.0,0.0,MMM
2013-08-01,118.37999725341795,119.26000213623048,112.36000061035156,113.58000183105467,44047400.0,0.0,0.0,MMM
2013-08-21,,,,,,0.635,0.0,MMM
2013-09-01,114.56999969482422,122.2699966430664,112.8499984741211,119.41000366210938,53217500.0,0.0,0.0,MMM
2013-10-01,119.69000244140624,126.37999725341795,116.6500015258789,125.8499984741211,54356200.0,0.0,0.0,MMM
2013-11-01,126.76000213623048,134.16000366210938,124.86000061035156,133.50999450683594,45827900.0,0.0,0.0,MMM
2013-11-20,,,,,,0.635,0.0,MMM
2013-12-01,131.6699981689453,140.42999267578125,125.1500015258789,140.25,73382000.0,0.0,0.0,MMM
2014-01-01,138.0500030517578,139.2899932861328,126.41999816894533,128.19000244140625,60369400.0,0.0,0.0,MMM
2014-02-01,128.22000122070312,135.1999969482422,123.61000061035156,134.72999572753906,62329700.0,0.0,0.0,MMM
2014-02-12,,,,,,0.855,0.0,MMM
2014-03-01,133.07000732421875,135.8699951171875,129.6999969482422,135.66000366210938,60219300.0,0.0,0.0,MMM
2014-04-01,135.8800048828125,139.52000427246094,132.02000427246094,139.08999633789062,52411200.0,0.0,0.0,MMM
2014-05-01,139.5,143.3699951171875,138.64999389648438,142.5500030517578,48494200.0,0.0,0.0,MMM
2014-05-21,,,,,,0.855,0.0,MMM
2014-06-01,142.27000427246094,145.52999877929688,141.61000061035156,143.24000549316406,35654200.0,0.0,0.0,MMM
2014-07-01,143.41000366210938,146.42999267578125,140.60000610351562,140.88999938964844,43313100.0,0.0,0.0,MMM
2014-08-01,140.14999389648438,145.38999938964844,138.42999267578125,144.0,41032800.0,0.0,0.0,MMM
2014-08-20,,,,,,0.855,0.0,MMM
2014-09-01,143.3000030517578,147.8699951171875,140.66000366210938,141.67999267578125,51777700.0,0.0,0.0,MMM
2014-10-01,141.16000366210938,154.44000244140625,130.60000610351562,153.77000427246094,84979600.0,0.0,0.0,MMM
2014-11-01,153.13999938964844,160.86000061035156,152.97999572753906,160.08999633789062,41063300.0,0.0,0.0,MMM
2014-11-19,,,,,,0.855,0.0,MMM
2014-12-01,158.35000610351562,168.16000366210938,155.58999633789062,164.32000732421875,53439800.0,0.0,0.0,MMM
2015-01-01,164.7100067138672,166.57000732421875,157.74000549316406,162.3000030517578,54725300.0,0.0,0.0,MMM
2015-02-01,162.1199951171875,169.97999572753906,160.88999938964844,168.64999389648438,37365500.0,0.0,0.0,MMM
2015-02-11,,,,,,1.025,0.0,MMM
2015-03-01,168.16000366210938,170.5,161.2100067138672,164.9499969482422,48144100.0,0.0,0.0,MMM
2015-04-01,164.2899932861328,167.6999969482422,156.00999450683594,156.38999938964844,53240700.0,0.0,0.0,MMM
2015-05-01,156.7899932861328,163.77000427246094,156.5500030517578,159.0800018310547,42817400.0,0.0,0.0,MMM
2015-05-20,,,,,,1.025,0.0,MMM
2015-06-01,159.10000610351562,160.8699951171875,153.9199981689453,154.3000030517578,48517200.0,0.0,0.0,MMM
2015-07-01,156.1300048828125,157.94000244140625,147.6999969482422,151.33999633789062,54769600.0,0.0,0.0,MMM
2015-08-01,150.7899932861328,153.24000549316406,134.0,142.13999938964844,59225400.0,0.0,0.0,MMM
2015-08-19,,,,,,1.025,0.0,MMM
2015-09-01,139.47999572753906,145.5500030517578,135.38999938964844,141.77000427246094,65251700.0,0.0,0.0,MMM
2015-10-01,142.2100067138672,158.67999267578125,138.57000732421875,157.2100067138672,54367800.0,0.0,0.0,MMM
2015-11-01,157.50999450683594,160.08999633789062,155.60000610351562,156.5800018310547,42405000.0,0.0,0.0,MMM
2015-11-18,,,,,,1.025,0.0,MMM
2015-12-01,156.41000366210938,158.69000244140625,146.69000244140625,150.63999938964844,61116800.0,0.0,0.0,MMM
2016-01-01,148.0500030517578,151.0,134.63999938964844,151.0,63783100.0,0.0,0.0,MMM
2016-02-01,149.3300018310547,159.5,146.0500030517578,156.8699951171875,52788500.0,0.0,0.0,MMM
2016-02-10,,,,,,1.11,0.0,MMM
2016-03-01,158.75,167.5,157.61000061035156,166.6300048828125,48587700.0,0.0,0.0,MMM
2016-04-01,165.6300048828125,170.77000427246094,164.64999389648438,167.3800048828125,38822200.0,0.0,0.0,MMM
2016-05-01,167.3000030517578,171.27000427246094,163.1699981689453,168.32000732421875,36443000.0,0.0,0.0,MMM
2016-05-18,,,,,,1.11,0.0,MMM
2016-06-01,167.77999877929688,175.13999938964844,165.16000366210938,175.1199951171875,46954200.0,0.0,0.0,MMM
2016-07-01,175.13999938964844,182.2700042724609,173.50999450683594,178.36000061035156,38585200.0,0.0,0.0,MMM
2016-08-01,177.0800018310547,181.47000122070312,177.0800018310547,179.24000549316406,30878700.0,0.0,0.0,MMM
2016-08-17,,,,,,1.11,0.0,MMM
2016-09-01,179.30999755859375,181.66000366210935,174.38999938964844,176.22999572753906,38143300.0,0.0,0.0,MMM
2016-10-01,175.3300018310547,175.9499969482422,165.11000061035156,165.3000030517578,41884100.0,0.0,0.0,MMM
2016-11-01,165.39999389648438,175.50999450683594,163.85000610351562,171.74000549316406,43844700.0,0.0,0.0,MMM
2016-11-16,,,,,,1.11,0.0,MMM
